********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,06/02/2022 07:15,1,1,15,,15.8,<0> ,85,<0> ,1011,<0> ,0.9,<0> ,1.9,<0> ,07:06,116,<0> ,28,<0> ,245.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 07:30,1,1,15,,16.0,<0> ,83,<0> ,1011,<0> ,1.0,<0> ,2.2,<0> ,07:19,111,<0> ,30,<0> ,293.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 07:45,1,1,15,,16.2,<0> ,83,<0> ,1011,<0> ,0.8,<0> ,1.6,<0> ,07:35,181,<0> ,26,<0> ,301.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 08:00,1,1,15,,16.3,<0> ,82,<0> ,1011,<0> ,0.6,<0> ,2.1,<0> ,07:59,172,<0> ,35,<0> ,327.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 08:15,1,1,15,,16.6,<0> ,82,<0> ,1011,<0> ,1.2,<0> ,2.9,<0> ,08:02,209,<0> ,27,<0> ,408.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 08:30,1,1,15,,16.6,<0> ,82,<0> ,1011,<0> ,1.2,<0> ,2.5,<0> ,08:18,215,<0> ,27,<0> ,437.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 08:45,1,1,15,,17.1,<0> ,81,<0> ,1011,<0> ,2.0,<0> ,3.4,<0> ,08:41,207,<0> ,16,<0> ,497.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 09:00,1,1,15,,17.3,<0> ,80,<0> ,1011,<0> ,2.0,<0> ,3.8,<0> ,08:49,217,<0> ,22,<0> ,729.3,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 09:15,1,1,15,,17.5,<0> ,79,<0> ,1011,<0> ,2.3,<0> ,3.9,<0> ,09:14,227,<0> ,17,<0> ,937.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 09:30,1,1,15,,18.0,<0> ,78,<0> ,1011,<0> ,2.5,<0> ,3.9,<0> ,09:22,234,<0> ,20,<0> ,1140.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 09:45,1,1,15,,18.4,<0> ,77,<0> ,1011,<0> ,3.0,<0> ,4.4,<0> ,09:44,243,<0> ,19,<0> ,1337.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 10:00,1,1,15,,18.4,<0> ,76,<0> ,1011,<0> ,2.8,<0> ,4.5,<0> ,09:53,247,<0> ,23,<0> ,1421.3,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 10:15,1,1,15,,18.4,<0> ,76,<0> ,1011,<0> ,2.8,<0> ,4.7,<0> ,10:02,255,<0> ,15,<0> ,1518.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 10:30,1,1,15,,18.9,<0> ,74,<0> ,1011,<0> ,2.3,<0> ,3.8,<0> ,10:19,250,<0> ,20,<0> ,1543.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 10:45,1,1,15,,18.8,<0> ,74,<0> ,1011,<0> ,2.6,<0> ,4.2,<0> ,10:34,247,<0> ,19,<0> ,1475.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 11:00,1,1,15,,19.0,<0> ,73,<0> ,1011,<0> ,2.8,<0> ,4.4,<0> ,10:55,239,<0> ,19,<0> ,1495.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 11:15,1,1,15,,19.1,<0> ,73,<0> ,1011,<0> ,3.0,<0> ,4.6,<0> ,11:07,236,<0> ,18,<0> ,1677.3,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 11:30,1,1,15,,19.2,<0> ,72,<0> ,1011,<0> ,3.2,<0> ,4.6,<0> ,11:29,240,<0> ,17,<0> ,1539.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 11:45,1,1,15,,19.3,<0> ,72,<0> ,1010,<0> ,3.3,<0> ,4.7,<0> ,11:31,239,<0> ,16,<0> ,1611.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 12:00,1,1,15,,19.3,<0> ,72,<0> ,1010,<0> ,3.5,<0> ,5.5,<0> ,11:53,239,<0> ,17,<0> ,1590.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 12:15,1,1,15,,19.5,<0> ,71,<0> ,1010,<0> ,3.2,<0> ,5.0,<0> ,12:02,233,<0> ,17,<0> ,1526.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 12:30,1,1,15,,19.0,<0> ,73,<0> ,1010,<0> ,3.5,<0> ,5.4,<0> ,12:28,243,<0> ,16,<0> ,1413.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 12:45,1,1,15,,19.2,<0> ,72,<0> ,1010,<0> ,3.0,<0> ,4.7,<0> ,12:37,230,<0> ,19,<0> ,1465.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 13:00,1,1,15,,19.0,<0> ,73,<0> ,1010,<0> ,3.7,<0> ,5.5,<0> ,12:53,244,<0> ,16,<0> ,1133.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 13:15,1,1,15,,18.5,<0> ,74,<0> ,1010,<0> ,3.3,<0> ,5.5,<0> ,13:00,227,<0> ,20,<0> ,963.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 13:30,1,1,15,,18.1,<0> ,76,<0> ,1010,<0> ,3.6,<0> ,5.2,<0> ,13:18,243,<0> ,16,<0> ,852.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 13:45,1,1,15,,17.8,<0> ,76,<0> ,1010,<0> ,3.6,<0> ,5.3,<0> ,13:40,245,<0> ,16,<0> ,775.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 14:00,1,1,15,,17.7,<0> ,77,<0> ,1010,<0> ,3.2,<0> ,5.0,<0> ,13:45,237,<0> ,16,<0> ,813.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 14:15,1,1,15,,17.6,<0> ,76,<0> ,1010,<0> ,3.0,<0> ,5.4,<0> ,14:07,230,<0> ,18,<0> ,753.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 14:30,1,1,15,,17.4,<0> ,77,<0> ,1010,<0> ,3.2,<0> ,5.3,<0> ,14:15,228,<0> ,15,<0> ,728.8,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 14:45,1,1,15,,17.4,<0> ,77,<0> ,1010,<0> ,3.3,<0> ,4.8,<0> ,14:36,224,<0> ,16,<0> ,690.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 15:00,1,1,15,,17.2,<0> ,76,<0> ,1010,<0> ,3.4,<0> ,5.5,<0> ,14:57,214,<0> ,15,<0> ,729.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 15:15,1,1,15,,17.2,<0> ,77,<0> ,1010,<0> ,3.4,<0> ,5.4,<0> ,15:03,221,<0> ,16,<0> ,692.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 15:30,1,1,15,,17.0,<0> ,78,<0> ,1010,<0> ,3.8,<0> ,5.6,<0> ,15:17,228,<0> ,15,<0> ,613.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 15:45,1,1,15,,16.9,<0> ,78,<0> ,1010,<0> ,3.5,<0> ,5.6,<0> ,15:44,220,<0> ,16,<0> ,554.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 16:00,1,1,15,,16.6,<0> ,80,<0> ,1010,<0> ,3.9,<0> ,5.7,<0> ,15:48,221,<0> ,12,<0> ,444.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 16:15,1,1,15,,16.4,<0> ,81,<0> ,1010,<0> ,3.4,<0> ,5.0,<0> ,16:02,219,<0> ,15,<0> ,304.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 16:30,1,1,15,,16.3,<0> ,80,<0> ,1010,<0> ,3.2,<0> ,5.3,<0> ,16:16,227,<0> ,16,<0> ,280.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 16:45,1,1,15,,15.9,<0> ,81,<0> ,1010,<0> ,3.2,<0> ,5.0,<0> ,16:41,234,<0> ,15,<0> ,215.8,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 17:00,1,1,15,,15.8,<0> ,81,<0> ,1010,<0> ,2.8,<0> ,5.0,<0> ,16:45,230,<0> ,19,<0> ,175.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 17:15,1,1,15,,15.6,<0> ,82,<0> ,1010,<0> ,2.3,<0> ,3.9,<0> ,17:06,226,<0> ,18,<0> ,128.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 17:30,1,1,15,,15.5,<0> ,82,<0> ,1010,<0> ,2.1,<0> ,4.3,<0> ,17:22,224,<0> ,19,<0> ,108.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 17:45,1,1,15,,15.3,<0> ,83,<0> ,1010,<0> ,1.7,<0> ,3.5,<0> ,17:43,233,<0> ,38,<0> ,83.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 18:00,1,1,15,,15.2,<0> ,83,<0> ,1010,<0> ,1.9,<0> ,3.7,<0> ,17:59,192,<0> ,21,<0> ,69.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 18:15,1,1,15,,15.1,<0> ,84,<0> ,1010,<0> ,1.2,<0> ,2.7,<0> ,18:14,236,<0> ,28,<0> ,43.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 18:30,1,1,15,,15.1,<0> ,84,<0> ,1009,<0> ,1.3,<0> ,3.1,<0> ,18:17,198,<0> ,18,<0> ,23.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 18:45,1,1,15,,15.1,<0> ,84,<0> ,1010,<0> ,1.7,<0> ,3.0,<0> ,18:33,205,<0> ,17,<0> ,13.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 19:00,1,1,15,,15.2,<0> ,85,<0> ,1010,<0> ,1.8,<0> ,2.9,<0> ,18:52,210,<0> ,16,<0> ,4.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 19:15,1,1,15,,15.1,<0> ,85,<0> ,1010,<0> ,2.5,<0> ,4.1,<0> ,19:07,202,<0> ,15,<0> ,0.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 19:30,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,2.2,<0> ,3.5,<0> ,19:24,232,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 19:45,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,2.4,<0> ,4.1,<0> ,19:33,234,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 20:00,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,1.9,<0> ,3.4,<0> ,19:53,227,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 20:15,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,2.1,<0> ,3.5,<0> ,20:05,201,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 20:30,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,2.1,<0> ,3.6,<0> ,20:29,217,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 20:45,1,1,15,,15.1,<0> ,85,<0> ,1010,<0> ,2.1,<0> ,3.7,<0> ,20:44,208,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 21:00,1,1,15,,15.0,<0> ,85,<0> ,1011,<0> ,2.0,<0> ,3.4,<0> ,20:46,209,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 21:15,1,1,15,,15.1,<0> ,85,<0> ,1011,<0> ,1.9,<0> ,2.9,<0> ,21:00,211,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 21:30,1,1,15,,15.1,<0> ,85,<0> ,1011,<0> ,1.8,<0> ,3.0,<0> ,21:21,203,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 21:45,1,1,15,,15.1,<0> ,85,<0> ,1011,<0> ,1.7,<0> ,3.1,<0> ,21:42,203,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 22:00,1,1,15,,15.1,<0> ,85,<0> ,1011,<0> ,1.6,<0> ,3.4,<0> ,21:49,189,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 22:15,1,1,15,,15.0,<0> ,85,<0> ,1011,<0> ,1.4,<0> ,2.8,<0> ,22:11,157,<0> ,28,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 22:30,1,1,15,,14.9,<0> ,86,<0> ,1011,<0> ,1.3,<0> ,2.6,<0> ,22:24,196,<0> ,25,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 22:45,1,1,15,,14.9,<0> ,86,<0> ,1011,<0> ,1.6,<0> ,3.1,<0> ,22:41,207,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 23:00,1,1,15,,14.9,<0> ,86,<0> ,1011,<0> ,1.0,<0> ,2.3,<0> ,22:45,192,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 23:15,1,1,15,,14.9,<0> ,86,<0> ,1011,<0> ,1.4,<0> ,2.7,<0> ,23:00,207,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 23:30,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.5,<0> ,3.0,<0> ,23:20,175,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/02/2022 23:45,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,1.9,<0> ,3.8,<0> ,23:38,174,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 00:00,1,1,15,,14.9,<0> ,85,<0> ,1010,<0> ,2.1,<0> ,3.2,<0> ,23:50,182,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 00:15,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,2.2,<0> ,3.5,<0> ,00:00,194,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 00:30,1,1,15,,15.0,<0> ,86,<0> ,1010,<0> ,2.0,<0> ,2.9,<0> ,00:15,199,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 00:45,1,1,15,,15.1,<0> ,86,<0> ,1010,<0> ,1.5,<0> ,2.7,<0> ,00:32,197,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 01:00,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,2.0,<0> ,3.7,<0> ,00:58,195,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 01:15,1,1,15,,15.0,<0> ,85,<0> ,1010,<0> ,1.8,<0> ,2.8,<0> ,01:00,204,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 01:30,1,1,15,,15.0,<0> ,86,<0> ,1010,<0> ,2.1,<0> ,4.0,<0> ,01:29,205,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 01:45,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.9,<0> ,3.5,<0> ,01:30,216,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 02:00,1,1,15,,14.8,<0> ,86,<0> ,1010,<0> ,1.0,<0> ,2.6,<0> ,01:56,153,<0> ,41,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 02:15,1,1,15,,14.8,<0> ,86,<0> ,1010,<0> ,1.8,<0> ,3.3,<0> ,02:04,158,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 02:30,1,1,15,,14.8,<0> ,86,<0> ,1010,<0> ,1.3,<0> ,2.6,<0> ,02:17,136,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 02:45,1,1,15,,14.8,<0> ,86,<0> ,1010,<0> ,0.8,<0> ,1.9,<0> ,02:35,111,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 03:00,1,1,15,,14.8,<0> ,86,<0> ,1010,<0> ,1.4,<0> ,2.4,<0> ,02:47,126,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 03:15,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.9,<0> ,2.8,<0> ,03:05,152,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 03:30,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.4,<0> ,3.0,<0> ,03:15,170,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 03:45,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.1,<0> ,1.9,<0> ,03:36,185,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 04:00,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.6,<0> ,2.7,<0> ,03:51,172,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 04:15,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.3,<0> ,2.5,<0> ,04:00,180,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 04:30,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,1.1,<0> ,2.0,<0> ,04:20,161,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 04:45,1,1,15,,14.9,<0> ,86,<0> ,1010,<0> ,0.8,<0> ,1.5,<0> ,04:31,166,<0> ,14,<0> ,1.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 05:00,1,1,15,,15.0,<0> ,86,<0> ,1010,<0> ,0.8,<0> ,1.6,<0> ,04:52,198,<0> ,21,<0> ,6.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 05:15,1,1,15,,15.1,<0> ,85,<0> ,1010,<0> ,0.5,<0> ,1.4,<0> ,05:00,179,<0> ,15,<0> ,16.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 05:30,1,1,15,,15.3,<0> ,85,<0> ,1010,<0> ,0.6,<0> ,1.4,<0> ,05:28,168,<0> ,18,<0> ,34.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 05:45,1,1,15,,15.4,<0> ,85,<0> ,1010,<0> ,1.1,<0> ,2.4,<0> ,05:45,218,<0> ,17,<0> ,55.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 06:00,1,1,15,,15.5,<0> ,85,<0> ,1010,<0> ,2.1,<0> ,3.4,<0> ,05:58,203,<0> ,14,<0> ,84.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 06:15,1,1,15,,15.7,<0> ,85,<0> ,1010,<0> ,2.2,<0> ,3.9,<0> ,06:11,203,<0> ,13,<0> ,121.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 06:30,1,1,15,,15.7,<0> ,84,<0> ,1010,<0> ,2.7,<0> ,4.5,<0> ,06:25,211,<0> ,15,<0> ,167.2,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 06:45,1,1,15,,15.7,<0> ,84,<0> ,1011,<0> ,2.5,<0> ,4.3,<0> ,06:31,223,<0> ,14,<0> ,175.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 07:00,1,1,15,,15.8,<0> ,83,<0> ,1011,<0> ,1.7,<0> ,3.3,<0> ,06:46,239,<0> ,19,<0> ,159.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 07:15,1,1,15,,15.9,<0> ,83,<0> ,1011,<0> ,1.6,<0> ,2.6,<0> ,07:13,204,<0> ,22,<0> ,190.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 07:30,1,1,15,,16.2,<0> ,81,<0> ,1011,<0> ,1.9,<0> ,3.4,<0> ,07:25,197,<0> ,16,<0> ,286.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 07:45,1,1,15,,16.4,<0> ,80,<0> ,1011,<0> ,2.0,<0> ,3.4,<0> ,07:34,202,<0> ,14,<0> ,272.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 08:00,1,1,15,,16.5,<0> ,79,<0> ,1011,<0> ,1.4,<0> ,2.9,<0> ,07:54,185,<0> ,22,<0> ,346.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 08:15,1,1,15,,16.6,<0> ,78,<0> ,1011,<0> ,1.5,<0> ,2.8,<0> ,08:10,185,<0> ,21,<0> ,372.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 08:30,1,1,15,,16.8,<0> ,79,<0> ,1011,<0> ,1.7,<0> ,2.9,<0> ,08:21,216,<0> ,26,<0> ,397.8,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 08:45,1,1,15,,17.1,<0> ,78,<0> ,1011,<0> ,1.8,<0> ,3.2,<0> ,08:35,216,<0> ,19,<0> ,528.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 09:00,1,1,15,,17.4,<0> ,77,<0> ,1011,<0> ,2.2,<0> ,3.8,<0> ,08:52,238,<0> ,15,<0> ,634.3,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 09:15,1,1,15,,17.9,<0> ,76,<0> ,1011,<0> ,2.5,<0> ,3.9,<0> ,09:11,247,<0> ,17,<0> ,994.1,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 09:30,1,1,15,,18.4,<0> ,74,<0> ,1011,<0> ,3.1,<0> ,4.6,<0> ,09:27,238,<0> ,18,<0> ,1310.8,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 09:45,1,1,15,,18.9,<0> ,73,<0> ,1011,<0> ,3.3,<0> ,4.8,<0> ,09:40,231,<0> ,16,<0> ,1719.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 10:00,1,1,15,,18.4,<0> ,73,<0> ,1011,<0> ,3.4,<0> ,5.2,<0> ,09:56,242,<0> ,13,<0> ,928.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 10:15,1,1,15,,18.3,<0> ,74,<0> ,1011,<0> ,3.2,<0> ,4.6,<0> ,10:06,242,<0> ,18,<0> ,1217.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 10:30,1,1,15,,18.6,<0> ,72,<0> ,1012,<0> ,3.3,<0> ,4.9,<0> ,10:15,235,<0> ,15,<0> ,1419.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 10:45,1,1,15,,18.9,<0> ,70,<0> ,1012,<0> ,3.1,<0> ,4.9,<0> ,10:34,233,<0> ,17,<0> ,1530.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 11:00,1,1,15,,19.1,<0> ,69,<0> ,1012,<0> ,3.0,<0> ,4.4,<0> ,10:51,243,<0> ,17,<0> ,1537.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 11:15,1,1,15,,19.1,<0> ,69,<0> ,1011,<0> ,2.9,<0> ,4.4,<0> ,11:05,234,<0> ,23,<0> ,1761.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 11:30,1,1,15,,19.1,<0> ,68,<0> ,1011,<0> ,2.7,<0> ,4.1,<0> ,11:26,232,<0> ,22,<0> ,1768.2,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 11:45,1,1,15,,18.9,<0> ,70,<0> ,1011,<0> ,3.1,<0> ,4.3,<0> ,11:38,240,<0> ,17,<0> ,1780.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 12:00,1,1,15,,19.3,<0> ,69,<0> ,1011,<0> ,3.1,<0> ,5.0,<0> ,11:56,249,<0> ,16,<0> ,1774.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 12:15,1,1,15,,19.5,<0> ,68,<0> ,1011,<0> ,3.0,<0> ,4.6,<0> ,12:10,242,<0> ,18,<0> ,1771.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 12:30,1,1,15,,19.6,<0> ,67,<0> ,1011,<0> ,3.6,<0> ,5.5,<0> ,12:26,244,<0> ,15,<0> ,1706.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 12:45,1,1,15,,19.5,<0> ,67,<0> ,1011,<0> ,3.2,<0> ,4.9,<0> ,12:34,234,<0> ,18,<0> ,1688.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 13:00,1,1,15,,19.4,<0> ,68,<0> ,1011,<0> ,3.1,<0> ,5.0,<0> ,12:56,231,<0> ,16,<0> ,1708.7,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 13:15,1,1,15,,19.3,<0> ,67,<0> ,1011,<0> ,3.5,<0> ,5.2,<0> ,13:12,222,<0> ,18,<0> ,1674.8,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 13:30,1,1,15,,19.4,<0> ,68,<0> ,1011,<0> ,3.9,<0> ,6.1,<0> ,13:26,229,<0> ,15,<0> ,1637.0,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 13:45,1,1,15,,19.5,<0> ,68,<0> ,1011,<0> ,4.2,<0> ,6.1,<0> ,13:39,232,<0> ,17,<0> ,1556.9,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 14:00,1,1,15,,19.6,<0> ,68,<0> ,1011,<0> ,3.9,<0> ,5.8,<0> ,13:47,237,<0> ,17,<0> ,1427.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 14:15,1,1,15,,19.3,<0> ,68,<0> ,1011,<0> ,3.9,<0> ,5.9,<0> ,14:05,240,<0> ,15,<0> ,1332.5,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 14:30,1,1,15,,19.1,<0> ,69,<0> ,1011,<0> ,3.9,<0> ,5.6,<0> ,14:25,248,<0> ,16,<0> ,1252.4,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 14:45,1,1,15,,19.2,<0> ,69,<0> ,1011,<0> ,3.3,<0> ,5.0,<0> ,14:32,238,<0> ,16,<0> ,1133.6,<0> ,0.0,<0> ,
tjrtlmet,P,06/03/2022 15:00,1,1,15,,18.6,<0> ,70,<0> ,1011,<0> ,3.0,<0> ,4.5,<0> ,14:47,231,<0> ,15,<0> ,1011.3,<0> ,0.0,<0> ,
