$,,,,,
,,,,,
JDAY,TAIR,TDEW,PHI,WIND,CLOUD
7.25,12.1,6.155837867,32,1.8,5
7.26041667,12.8,5.929581981,39,1.6,5
7.27083333,14,6.111594293,44,1.5,5
7.28125,14.9,6.454958475,36,1.3,5
7.29166667,16.1,6.515165884,39,1.3,5
7.30208333,17.3,7.348747596,27,1.3,5
7.3125,18.5,7.282181892,32,1.2,5
7.32291667,19.7,7.103734331,36,1,5
7.33333333,20.9,7.154959318,22,1.3,5
7.34375,21.4,7.604194591,354,0.9,5
7.35416667,22,7.408708751,21,1.1,5
7.36458333,22.8,7.350049083,13,1.2,5
7.375,23.4,9.400249763,325,1.6,5
7.38541667,22.3,10.12264335,308,2.1,5
7.39583333,20.9,10.67703501,310,2.5,5
7.40625,20.9,11.52274,293,2.2,5
7.41666667,20.7,12.40163482,290,2.3,5
7.42708333,20.8,13.49932507,295,2.5,5
7.4375,20.2,12.93203498,299,3.1,5
7.44791667,20,11.74493685,300,3.7,5
7.45833333,20.2,12.18790966,299,3.6,5
7.46875,20.5,12.46991592,298,3.7,5
7.47916667,20.5,12.21401802,297,3.6,5
7.48958333,21.2,11.24143425,299,3.8,5
7.5,20.8,11.15263641,299,4.2,5
7.51041667,20.9,11.52274,306,3.9,5
7.52083333,21.3,12.16847809,306,3.7,5
7.53125,21,12.68304324,311,4.2,5
7.54166667,21,12.68304324,311,3.6,5
7.55208333,21,12.42234111,305,3.7,5
7.5625,21.2,12.60955309,304,3.5,5
7.57291667,21.6,11.89511937,307,3.7,5
7.58333333,21.4,11.70951406,300,4,5
7.59375,21.1,11.98205239,302,3.7,5
7.60416667,21.3,11.89480247,303,3.7,5
7.61458333,21.4,11.98781182,299,3.2,5
7.625,20.5,12.46991592,280,3.1,5
7.63541667,19.4,13.34215263,260,2.3,5
7.64583333,19.5,13.66197096,258,2.8,5
7.65625,19.4,13.78774131,272,2.7,5
7.66666667,19,14.05053377,271,2.5,5
7.67708333,18.9,13.74177959,272,2.3,5
7.6875,18.9,13.74177959,263,2.1,5
7.69791667,18.6,13.87496787,268,2.6,5
7.70833333,18.5,13.77854644,261,2.2,5
7.71875,18.4,13.68212369,266,1.6,5
7.72916667,18.3,13.58569961,267,1.9,5
7.73958333,17.8,13.30931828,261,2.1,5
7.75,17.3,13.22922119,275,1.8,5
7.76041667,16.7,13.03977349,266,1.8,5
7.77083333,16.1,13.02579867,284,1.5,5
7.78125,15.8,13.10142361,286,1.6,5
7.79166667,15.5,12.98861485,293,1.8,5
7.80208333,15.1,13.12659979,288,1.4,5
7.8125,14.7,12.7326875,136,0.6,5
7.82291667,14.8,12.30212995,125,0.4,5
7.83333333,14.7,12.20405774,152,0.3,5
7.84375,14.2,12.06653248,148,0.6,5
7.85416667,13.8,11.84635072,122,0.3,5
7.86458333,14,12.21507413,144,0.6,5
7.875,13.9,12.28639054,163,0.1,5
7.88541667,13.6,12.15803188,249,0.1,5
7.89583333,13.7,12.25691109,158,0.1,5
7.90625,13.1,11.82925548,126,1,5
7.91666667,12.5,11.3984707,144,0.6,5
7.92708333,12,10.7401197,179,0.4,5
7.9375,12,10.7401197,170,0.7,5
7.94791667,12.6,11.49761027,170,1.1,5
7.95833333,13.2,12.25506809,173,1.2,5
7.96875,13.3,12.51556775,182,1.2,5
7.97916667,13.1,12.31678946,162,0.8,5
7.98958333,12.7,11.7587454,118,0.8,5
8,12.3,11.20019055,141,0.3,5
8.01041667,11.3,10.04700912,148,0,5
8.02083333,10.9,9.650937498,148,0,5
8.03125,11,9.911336981,0,0,5
8.04166667,11.2,10.26973448,148,0,5
8.05208333,11.7,10.44307461,148,0.1,5
8.0625,11.9,10.14402083,42,0.4,5
8.07291667,11.8,9.35964278,16,0.4,5
8.08333333,11.7,9.435477077,336,0.1,5
8.09375,12.7,10.76298605,1,0.5,5
8.10416667,13.2,11.42612915,350,0,5
8.11458333,12.9,11.13026599,35,0.4,5
8.125,12.4,10.63715007,56,0.5,5
8.13541667,11.4,8.967261031,100,0.5,5
8.14583333,11.5,8.533345706,64,0.9,5
8.15625,12.1,8.188994143,65,0.9,5
8.16666667,12,7.705162083,70,1,5
8.17708333,11.9,7.995076363,61,0.8,5
8.1875,11.8,8.087943218,62,0.9,5
8.19791667,11.7,8.178380695,50,0.9,5
8.20833333,11.9,7.995076363,52,0.5,5
8.21875,11.9,7.608501058,76,0.4,5
8.22916667,11.6,7.704190954,42,0.5,5
8.23958333,11,7.497575168,122,0.3,5
8.25,10.9,7.584627596,69,0.1,5
8.26041667,10.9,8.476767258,74,0,5
8.27083333,12.1,9.828391565,95,0.1,5
8.28125,13.6,10.58448289,227,0.4,5
8.29166667,14.3,11.26810764,289,0.2,5
8.30208333,15.3,12.05809804,188,0.2,5
8.3125,16.1,12.45654561,201,0.5,5
8.32291667,16.6,12.55091248,251,0.9,5
8.33333333,16.8,12.74472079,286,1,5
8.34375,17.1,12.63318229,270,1.1,5
8.35416667,17.2,12.52494682,268,1.5,5
8.36458333,17.4,12.71782295,255,1.6,5
8.375,17.7,13.00712715,260,1.8,5
8.38541667,17,13.33137318,272,2.5,5
8.39583333,17.4,13.72015801,268,2.1,5
8.40625,17.8,13.91242406,252,2.4,5
8.41666667,17.7,13.81538211,251,2.6,5
8.42708333,18,14.30330362,242,2.8,5
8.4375,18.2,14.49767705,252,2.8,5
8.44791667,18.1,14.59525719,255,2.8,5
8.45833333,18.3,14.98285041,245,2.7,5
8.46875,18.7,15.17924213,246,2.8,5
8.47916667,18.6,15.27527878,245,2.7,5
8.48958333,18.6,15.46655571,252,2.9,5
8.5,19.2,15.86010993,243,2.5,5
8.51041667,19.6,15.858173,243,2.3,5
8.52083333,19.4,15.86051238,254,2.6,5
8.53125,19.5,15.76100157,259,2.4,5
8.54166667,19.6,15.04766684,247,2.3,5
8.55208333,20.2,13.6455892,260,2.5,5
8.5625,20.4,14.5223243,241,2.5,5
8.57291667,20.3,14.42673596,233,2.5,5
8.58333333,20.8,14.90466147,235,2.5,5
8.59375,20.7,15.03260316,245,2.9,5
8.60416667,20.4,15.18312161,249,2.9,5
8.61458333,20.1,16.14408299,264,2.9,5
8.625,19.5,16.53561713,264,2.6,5
8.63541667,19.7,16.3474432,244,2.4,5
8.64583333,19.4,16.05504608,240,2.6,5
8.65625,19,16.04683404,241,2.5,5
8.66666667,18.9,16.1367425,238,2.5,5
8.67708333,18.6,15.84303509,237,2.4,5
8.6875,18.5,15.93028403,251,2.5,5
8.69791667,18.2,15.63614695,254,2.4,5
8.70833333,18,15.62260642,250,2.1,5
8.71875,17.6,15.58834018,252,1.9,5
8.72916667,17.5,15.48987757,233,1.9,5
8.73958333,17.2,15.5448092,240,1.7,5
8.75,16.9,15.24861104,252,1.8,5
8.76041667,16.6,15.12421992,254,1.9,5
8.77083333,16.1,14.79938994,252,1.6,5
8.78125,15.8,14.66989999,241,1.4,5
8.79166667,15.6,14.63731757,241,1.3,5
8.80208333,15.5,14.70206638,239,1.1,5
8.8125,15.1,14.30452972,199,0.5,5
8.82291667,14.9,14.10575997,162,0.4,5
8.83333333,14.9,14.10575997,155,0.1,5
8.84375,14.8,14.16799271,166,0.5,5
8.85416667,14.8,14.16799271,154,0.2,5
8.86458333,14.9,14.26750298,289,0.3,5
8.875,15.1,14.46652296,276,0.9,5
8.88541667,15.2,14.56603267,260,0.5,5
8.89583333,15.1,14.46652296,210,0.9,5
8.90625,15.1,14.46652296,215,1.2,5
8.91666667,15.1,14.46652296,201,1.6,5
8.92708333,15.2,14.72667222,196,1.4,5
8.9375,15.1,14.46652296,199,1.5,5
8.94791667,14.9,14.26750298,187,1.6,5
8.95833333,14.8,14.16799271,199,1.3,5
8.96875,14.8,14.16799271,207,1.5,5
8.97916667,14.9,14.26750298,193,1.8,5
8.98958333,14.8,14.16799271,181,1.7,5
9,14.7,14.06848224,193,2.3,5
9.01041667,14.5,13.86946075,183,2.3,5
9.02083333,14.3,13.82996269,178,2.2,5
9.03125,14.2,13.73032759,180,1.8,5
9.04166667,14.1,13.63069234,172,1.6,5
9.05208333,14.2,13.73032759,167,1.6,5
9.0625,14.1,13.63069234,187,0.9,5
9.07291667,14,13.53105696,195,1.5,5
9.08333333,14,13.53105696,170,1.3,5
9.09375,14,13.53105696,180,2.1,5
9.10416667,13.9,13.43142144,194,2.8,5
9.11458333,13.8,13.17287956,198,3.5,5
9.125,13.5,12.87434193,186,3.2,5
9.13541667,13.5,12.7143451,173,3,5
9.14583333,13.3,12.51556775,160,1.9,5
9.15625,13.2,12.25506809,160,1.7,5
9.16666667,13.2,12.25506809,157,1.7,5
9.17708333,13,12.05653987,150,1.4,5
9.1875,12.9,11.95727534,176,1.7,5
9.19791667,13,12.05653987,176,1.7,5
9.20833333,13.3,12.35433177,191,2.7,5
9.21875,13.3,12.35433177,181,2.4,5
9.22916667,13.1,11.99330311,177,2,5
9.23958333,13.2,12.09244068,187,2.4,5
9.25,13.5,12.22529335,188,2.2,5
9.26041667,13.6,12.32430186,167,1.9,5
9.27083333,13.8,12.35578987,150,1.6,5
9.28125,14,12.21507413,153,1.9,5
9.29166667,14.2,12.06653248,127,1.8,5
9.30208333,14.4,12.08743702,154,1.6,5
9.3125,14.6,12.28385862,174,1.9,5
9.32291667,14.5,12.36157405,202,2.9,5
9.33333333,14.8,12.65660991,207,3,5
9.34375,14.9,12.57848588,199,3.4,5
9.35416667,15.1,12.59634219,207,3.7,5
9.36458333,15.5,12.80764284,206,3.6,5
9.375,16.1,12.83811535,203,3.8,5
9.38541667,16.2,12.74573391,206,4.2,5
9.39583333,16.4,12.94043758,215,4.3,5
9.40625,16.5,13.03778791,217,4.4,5
9.41666667,16.8,12.94195461,209,4.7,5
9.42708333,16.8,12.94195461,206,5.2,5
9.4375,16.9,13.03900654,204,5.2,5
9.44791667,17,12.93852444,208,5.3,5
9.45833333,17,12.93852444,203,5.6,5
9.46875,17.2,13.13232344,201,5.5,5
9.47916667,17.2,12.93221615,202,5.6,5
9.48958333,17.3,13.02896255,196,5.8,5
9.5,17.3,13.02896255,206,5.5,5
9.51041667,17.3,13.02896255,213,5.2,5
9.52083333,17.5,13.2224517,215,5.4,5
9.53125,17.6,13.31919444,214,5.5,5
9.54166667,17.5,13.01955336,215,5.6,5
9.55208333,17.4,13.12570773,209,5.3,5
9.5625,17.4,12.92296251,205,5.8,5
9.57291667,17.3,12.82637038,202,6.2,5
9.58333333,17.2,12.72977697,204,5.8,5
9.59375,17.1,12.63318229,206,5.9,5
9.60416667,17.1,12.63318229,199,5.8,5
9.61458333,17.2,12.72977697,209,5.6,5
9.625,17.2,12.93221615,209,5.3,5
9.63541667,16.9,12.84162319,206,5.4,5
9.64583333,16.7,12.64781721,222,5.1,5
9.65625,16.4,12.55373577,223,4.8,5
9.66666667,16.3,12.45667829,216,4.6,5
9.67708333,16.2,12.3596197,210,4.3,5
9.6875,15.9,12.26212789,215,4,5
9.69791667,15.3,12.05809804,218,3.7,5
9.70833333,15,11.95168858,210,3.3,5
9.71875,14.8,11.940226,218,3.2,5
9.72916667,14.7,11.84243154,208,3,5
9.73958333,14.7,12.02419276,210,2.7,5
9.75,14.4,11.73038596,205,2.4,5
9.76041667,14.1,11.61560895,201,2.6,5
9.77083333,13.9,11.59637103,209,1.9,5
9.78125,13.8,11.67313484,204,2.3,5
9.79166667,13.5,11.55089463,214,1.8,5
9.80208333,13.4,11.4524081,200,1.9,5
9.8125,13.4,11.6233686,202,1.6,5
9.82291667,13.1,11.49639171,196,1.6,5
9.83333333,13.4,11.79264489,231,1.5,5
9.84375,13.6,11.9901446,204,1.2,5
9.85416667,13.7,11.91922376,197,1.4,5
9.86458333,13.7,11.91922376,210,1.5,5
9.875,13.8,11.84635072,230,1.2,5
9.88541667,13.9,11.94483492,193,1.2,5
9.89583333,13.9,11.94483492,201,1.5,5
9.90625,14,12.04331853,233,1.6,5
9.91666667,14.1,11.96818402,223,1.6,5
9.92708333,14.1,11.96818402,205,1.6,5
9.9375,14,11.86983492,196,1.3,5
9.94791667,14,11.86983492,183,1.2,5
9.95833333,14,11.86983492,190,1.3,5
9.96875,14,11.86983492,203,1.3,5
9.97916667,14,11.86983492,181,1.4,5
9.98958333,14,11.86983492,193,1.7,5
10,13.9,11.7714852,205,1.9,5
10.01041667,13.9,11.7714852,211,2.1,5
10.02083333,13.9,11.7714852,197,2,5
10.03125,13.9,11.7714852,194,1.7,5
10.04166667,13.9,11.7714852,195,1.9,5
10.05208333,13.8,11.67313484,198,2.2,5
10.0625,13.7,11.39993984,183,2,5
10.07291667,13.7,11.39993984,188,2.6,5
10.08333333,13.7,11.57478384,198,3,5
10.09375,13.6,11.47643221,190,2.4,5
10.10416667,13.6,11.30172321,175,2.4,5
10.11458333,13.7,11.39993984,168,2.4,5
10.125,13.7,11.39993984,148,2.2,5
10.13541667,13.7,11.39993984,178,1.9,5
10.14583333,13.7,11.22329501,157,1.8,5
10.15625,13.7,11.22329501,163,1.4,5
10.16666667,13.8,11.3213746,168,1.3,5
10.17708333,13.7,11.22329501,178,1.4,5
10.1875,13.8,11.3213746,144,1.1,5
10.19791667,13.8,11.14275105,151,1.7,5
10.20833333,13.8,10.96224347,116,1.6,5
10.21875,13.8,10.96224347,117,1.6,5
10.22916667,13.8,10.77980872,129,1.7,5
10.23958333,13.9,11.06004551,155,1.6,5
10.25,13.9,11.06004551,136,1.8,5
10.26041667,14,10.7904406,134,1.7,5
10.27083333,14.1,10.8879584,140,1.7,5
10.28125,14.2,10.98547525,149,1.3,5
10.29166667,14.4,10.9932207,157,1.1,5
10.30208333,14.6,10.9983098,169,1.4,5
10.3125,14.8,11.00068293,211,0.6,5
10.32291667,15.2,11.19412392,198,1.5,5
10.33333333,15.3,11.09380283,203,1.8,5
10.34375,15.3,11.29104495,234,2.1,5
10.35416667,15.5,11.48488353,238,1.9,5
10.36458333,15.7,11.4808738,231,2.4,5
10.375,15.8,11.57763849,231,2.3,5
10.38541667,16.3,12.06144367,236,2.7,5
10.39583333,16.4,11.95698381,242,3.1,5
10.40625,16.6,12.15018975,241,2.9,5
10.41666667,17,12.33206537,229,2.8,5
10.42708333,16.7,12.24679081,224,2.9,5
10.4375,17,12.53658633,245,2.8,5
10.44791667,17.3,12.62138555,254,3,5
10.45833333,17.2,12.52494682,250,3,5
10.46875,17.2,12.52494682,254,3.1,5
10.47916667,17.4,12.71782295,246,3.2,5
10.48958333,17.8,12.89533743,236,3,5
10.5,17.8,12.68458881,242,3.1,5
10.51041667,18,12.87681832,235,3.3,5
10.52083333,17.6,12.70278528,234,3.4,5
10.53125,17.4,12.71782295,237,3.1,5
10.54166667,17.3,12.82637038,243,3.1,5
10.55208333,17.1,13.23310709,252,3.4,5
10.5625,17.3,13.4272032,256,3,5
10.57291667,16.6,12.94257148,250,2.8,5
10.58333333,16.6,12.74784741,245,2.7,5
10.59375,16.5,12.84536841,229,2.5,5
10.60416667,16.2,12.74573391,227,2.9,5
10.61458333,15.9,12.26212789,215,2.9,5
10.625,15.8,12.16491744,218,2.7,5
10.63541667,15.8,12.35631455,221,2.4,5
10.64583333,15.7,12.44811427,219,2.3,5
10.65625,15.6,12.53758022,239,2.1,5
10.66666667,15.6,12.72255146,219,2.1,5
10.67708333,15.5,12.43993385,205,2.4,5
10.6875,15.5,12.43993385,205,2.3,5
10.69791667,15.4,12.34228658,219,1.8,5
10.70833333,15.1,12.04933942,218,1.8,5
10.71875,15.1,12.04933942,220,1.7,5
10.72916667,15,11.95168858,240,1.8,5
10.73958333,14.8,11.75638421,261,1.6,5
10.75,14.7,11.84243154,246,1.5,5
10.76041667,14.6,11.74463623,231,1.4,5
10.77083333,14.5,11.64684008,192,1.2,5
10.78125,14.3,11.45124525,195,1.5,5
10.79166667,14.2,11.53451081,191,1.1,5
10.80208333,14.1,11.43657205,176,1.2,5
10.8125,14.1,11.43657205,187,1.2,5
10.82291667,14.1,11.61560895,205,1.1,5
10.83333333,14.1,11.61560895,216,1.7,5
10.84375,14,11.51753157,203,1.4,5
10.85416667,14,11.51753157,227,1.4,5
10.86458333,13.9,11.41945345,250,1.5,5
10.875,13.9,11.41945345,220,1.6,5
10.88541667,13.9,11.59637103,224,1.5,5
10.89583333,13.8,11.49815578,240,0.6,5
10.90625,13.9,11.59637103,197,0.9,5
10.91666667,13.8,11.49815578,150,0.6,5
10.92708333,13.8,11.49815578,159,1.1,5
10.9375,13.8,11.49815578,234,0.9,5
10.94791667,13.7,11.39993984,232,0.8,5
10.95833333,13.8,11.67313484,222,1.2,5
10.96875,13.8,11.67313484,201,1.6,5
10.97916667,13.7,11.74786594,199,1.4,5
10.98958333,13.7,11.74786594,201,1.7,5
11,13.6,11.64938057,205,2,5
11.01041667,13.6,11.64938057,205,2.1,5
11.02083333,13.6,11.64938057,190,2.3,5
11.03125,13.8,11.67313484,174,1.9,5
11.04166667,13.9,11.59637103,166,2,5
11.05208333,13.8,11.49815578,161,2,5
11.0625,13.8,11.67313484,159,1.9,5
11.07291667,13.7,11.57478384,155,2.1,5
11.08333333,13.6,11.47643221,157,1.8,5
11.09375,13.7,11.57478384,166,1.9,5
11.10416667,13.7,11.39993984,188,1.9,5
11.11458333,13.7,11.22329501,196,2.1,5
11.125,13.7,11.22329501,196,2,5
11.13541667,13.8,11.3213746,207,2,5
11.14583333,13.7,11.22329501,223,2.1,5
11.15625,13.8,11.49815578,226,2.1,5
11.16666667,13.7,11.39993984,219,1.5,5
11.17708333,13.7,11.39993984,200,1.3,5
11.1875,13.7,11.39993984,193,1.1,5
11.19791667,13.6,11.30172321,170,1.4,5
11.20833333,13.5,11.37807995,155,1.5,5
11.21875,13.5,11.37807995,172,1,5
11.22916667,13.5,11.37807995,170,1.2,5
11.23958333,13.6,11.47643221,165,1.2,5
11.25,13.7,11.39993984,170,1.1,5
11.26041667,13.8,11.3213746,171,1.3,5
11.27083333,14,11.33863251,176,1.4,5
11.28125,14.2,11.35344658,162,1.5,5
11.29166667,14.4,11.36576474,155,1.3,5
11.30208333,14.7,11.47304527,173,1.3,5
11.3125,14.9,11.28997595,179,1.6,5
11.32291667,15.1,11.29190197,173,1.7,5
11.33333333,15.3,11.29104495,187,1.8,5
11.34375,15.5,11.48488353,194,2,5
11.35416667,15.7,11.67871745,214,1.9,5
11.36458333,15.8,11.77563267,214,2.2,5
11.375,16,11.77116422,213,2.3,5
11.38541667,16,11.77116422,223,2,5
11.39583333,16.2,11.96468507,220,2.3,5
11.40625,16.6,12.15018975,224,2.2,5
11.41666667,16.9,12.4399891,232,2.4,5
11.42708333,17.2,12.72977697,224,3,5
11.4375,17.4,12.92296251,228,3.3,5
11.44791667,17.6,13.11614295,230,3.5,5
11.45833333,17.5,13.01955336,228,3.8,5
11.46875,17.3,13.02896255,229,4.1,5
11.47916667,17.6,13.31919444,228,3.4,5
11.48958333,17.3,13.4272032,242,3.9,5
11.5,17.2,13.52576771,240,3.8,5
11.51041667,17.3,13.81655457,242,3.7,5
11.52083333,17.6,13.9145441,237,3.5,5
11.53125,17.4,13.72015801,229,3.9,5
11.54166667,17.2,13.71921224,224,3.8,5
11.55208333,17.5,13.81735158,228,3.8,5
11.5625,17.2,13.52576771,227,3.9,5
11.57291667,17.4,13.52424959,242,3.7,5
11.58333333,17.2,13.52576771,237,3.6,5
11.59375,17.1,13.23310709,238,3.7,5
11.60416667,17.1,13.23310709,239,3.6,5
11.61458333,17.2,13.3301557,234,3.4,5
11.625,17.2,13.3301557,239,3.2,5
11.63541667,17.1,13.23310709,257,3.5,5
11.64583333,17,13.13605737,250,3.5,5
11.65625,16.7,12.84490156,242,3.1,5
11.66666667,16.3,12.84308624,249,2.9,5
11.67708333,16,12.55102623,240,3,5
11.6875,16,12.55102623,235,2.8,5
11.69791667,15.7,12.25895721,230,2.9,5
11.70833333,15.5,12.06423953,229,2.9,5
11.71875,15.5,12.25310805,230,2.3,5
11.72916667,15.3,12.05809804,223,2,5
11.73958333,15.1,11.86308424,231,1.9,5
11.75,15,11.95168858,233,2,5
11.76041667,15,11.95168858,219,1.9,5
11.77083333,14.8,11.940226,226,2,5
11.78125,14.8,11.940226,218,1.9,5
11.79166667,14.8,12.12212678,222,1.8,5
11.80208333,14.7,12.02419276,217,1.5,5
11.8125,14.7,12.02419276,227,1.5,5
11.82291667,14.7,12.02419276,229,1.6,5
11.83333333,14.7,12.02419276,228,1.6,5
11.84375,14.7,12.02419276,219,1.5,5
11.85416667,14.6,11.92625794,220,1.4,5
11.86458333,14.6,12.10598478,214,1.6,5
11.875,14.6,12.10598478,221,1.5,5
11.88541667,14.6,12.10598478,223,1.5,5
11.89583333,14.6,12.28385862,229,1.5,5
11.90625,14.5,12.18564817,229,1.6,5
11.91666667,14.5,12.18564817,231,1.6,5
11.92708333,14.5,12.18564817,223,1.4,5
11.9375,14.5,12.18564817,223,1.6,5
11.94791667,14.6,12.45991997,221,1.5,5
11.95833333,14.5,12.36157405,230,1.4,5
11.96875,14.5,12.36157405,214,1.6,5
11.97916667,14.5,12.36157405,211,1.5,5
11.98958333,14.5,12.53572785,212,1.6,5
12,14.4,12.43724715,205,1.5,5
12.01041667,14.4,12.60953383,221,1.2,5
12.02083333,14.3,12.51091971,219,1,5
12.03125,14.3,12.51091971,238,0.9,5
12.04166667,14.4,12.60953383,222,1,5
12.05208333,14.3,12.51091971,221,1.1,5
12.0625,14.3,12.68137837,248,1.2,5
12.07291667,14.3,12.68137837,265,1.4,5
12.08333333,14.3,12.68137837,251,0.9,5
12.09375,14.3,12.68137837,252,0.9,5
12.10416667,14.3,12.68137837,255,0.9,5
12.11458333,14.4,12.94905345,252,1,5
12.125,14.4,12.94905345,258,1.2,5
12.13541667,14.5,12.87886939,271,1.2,5
12.14583333,14.6,12.97761418,292,1.3,5
12.15625,14.7,13.07635848,335,0.5,5
12.16666667,14.7,12.90537301,345,0.6,5
12.17708333,14.8,12.83116644,310,1.1,5
12.1875,14.8,13.00398501,283,1.2,5
12.19791667,14.8,12.83116644,307,0.6,5
12.20833333,14.9,13.10259647,301,0.8,5
12.21875,14.9,13.10259647,307,0.9,5
12.22916667,15,13.02812259,306,0.9,5
12.23958333,15.1,13.12659979,79,0.3,5
12.25,15.2,13.04998218,122,0.3,5
12.26041667,15.2,13.04998218,138,0.1,5
12.27083333,15.3,13.32355243,180,0.5,5
12.28125,15.5,13.52050275,279,0.6,5
12.29166667,15.6,13.44334431,297,1.2,5
12.30208333,15.7,13.54168326,318,1.4,5
12.3125,15.7,13.36412842,320,1.6,5
12.32291667,16,13.65873306,311,1.6,5
12.33333333,16.2,13.67506364,315,1.6,5
12.34375,16.2,13.49312025,318,2.2,5
12.35416667,16.3,13.59104244,313,2,5
12.36458333,16.5,13.78688445,302,2.2,5
12.375,16.8,13.89593869,305,2.6,5
12.38541667,17.4,13.9138959,308,2.2,5
12.39583333,17.7,14.01173556,309,2.6,5
12.40625,18.1,14.40049086,292,2.1,5
12.41666667,18.5,14.98458448,299,2.9,5
12.42708333,18.8,14.88278262,297,3.5,5
12.4375,18.6,14.68871978,291,3.8,5
12.44791667,18.5,14.5916867,292,4,5
12.45833333,18.7,14.78575176,291,3.8,5
12.46875,19.1,14.97318172,292,3.6,5
12.47916667,19,14.87630492,294,4.1,5
12.48958333,19,14.87630492,294,4.1,5
12.5,19.2,14.86691254,300,4,5
12.51041667,18.9,14.77942695,301,4.5,5
12.52083333,18.8,14.68254782,301,4.5,5
12.53125,19,14.67346484,301,4.2,5
12.54166667,18.9,14.57673916,302,4.3,5
12.55208333,18.9,14.57673916,290,4.2,5
12.5625,18.8,14.48001227,295,4.5,5
12.57291667,18.7,14.58566752,295,4.5,5
12.58333333,18.8,14.68254782,297,4.4,5
12.59375,18.2,14.49767705,293,4.8,5
12.60416667,18.1,14.40049086,298,4.6,5
12.61458333,17.9,14.20611532,293,4.2,5
12.625,17.9,14.40058754,292,3.7,5
12.63541667,17.4,14.29506205,298,3.4,5
12.64583333,17.4,14.1055142,301,3.5,5
12.65625,17.3,14.00802766,304,3.4,5
12.66666667,17.1,14.00216853,305,3.1,5
12.67708333,16.9,13.99371549,295,2.7,5
12.6875,16.6,14.06730388,298,2.7,5
12.69791667,16.3,13.7731248,293,2.7,5
12.70833333,16.1,13.75693324,294,2.7,5
12.71875,15.9,13.5605322,293,2.6,5
12.72916667,15.7,13.54168326,296,2.4,5
12.73958333,15.5,13.52050275,295,2.5,5
12.75,15.3,13.32355243,292,2,5
12.76041667,15.3,13.49703699,290,2.4,5
12.77083333,15.2,13.57007276,302,2.3,5
12.78125,15.1,13.47133087,296,2.2,5
12.79166667,15.1,13.47133087,299,2.1,5
12.80208333,15.2,13.74004732,300,2.1,5
12.8125,15.1,13.6411746,301,2.2,5
12.82291667,15.1,13.6411746,303,1.7,5
12.83333333,15.1,13.6411746,302,2,5
12.84375,15,13.71038072,294,2,5
12.85416667,15,13.71038072,296,2.1,5
12.86458333,14.9,13.61137758,305,2.3,5
12.875,14.9,13.61137758,303,1.9,5
12.88541667,14.9,13.61137758,302,2,5
12.89583333,14.8,13.51237405,303,1.9,5
12.90625,14.8,13.51237405,307,1.5,5
12.91666667,14.9,13.61137758,297,1.5,5
12.92708333,15,13.87685966,301,1.6,5
12.9375,15,13.71038072,295,1.8,5
12.94791667,15,13.87685966,296,1.6,5
12.95833333,15,13.87685966,304,1.5,5
12.96875,15.1,13.80938347,299,1.6,5
12.97916667,15.1,13.80938347,295,1.6,5
12.98958333,15.1,13.80938347,276,1.5,5
13,15.1,13.97599087,282,1.2,5
13.01041667,15,13.87685966,293,1.8,5
13.02083333,15,13.87685966,299,1.8,5
13.03125,14.9,13.77772812,290,1.6,5
13.04166667,14.8,13.67859624,286,1.5,5
13.05208333,14.8,13.84325269,281,1.6,5
13.0625,14.6,13.64473362,275,1.9,5
13.07291667,14.5,13.54547365,292,1.7,5
13.08333333,14.5,13.54547365,281,1.3,5
13.09375,14.5,13.70821761,296,1.6,5
13.10416667,14.4,13.60883142,291,1.3,5
13.11458333,14.4,13.60883142,304,1.4,5
13.125,14.4,13.60883142,300,1.1,5
13.13541667,14.4,13.60883142,298,1,5
13.14583333,14.3,13.6704385,275,0.6,5
13.15625,14.3,13.6704385,262,0.2,5
13.16666667,14.4,13.76994972,285,1.1,5
13.17708333,14.4,13.76994972,270,0.7,5
13.1875,14.4,13.76994972,280,1,5
13.19791667,14.3,13.6704385,283,1.2,5
13.20833333,14.3,13.6704385,283,1.2,5
13.21875,14.3,13.6704385,305,1.7,5
13.22916667,14.2,13.57092709,302,1.3,5
13.23958333,14.2,13.57092709,292,1.5,5
13.25,14.2,13.57092709,302,1.7,5
13.26041667,14.2,13.57092709,301,1.6,5
13.27083333,14.2,13.57092709,312,1.7,5
13.28125,14.3,13.6704385,300,1.6,5
13.29166667,14.4,13.76994972,297,1.6,5
13.30208333,14.5,13.86946075,308,1.7,5
13.3125,14.7,13.90698926,306,1.7,5
13.32291667,14.8,13.84325269,298,2.2,5
13.33333333,14.9,13.9425118,296,2.3,5
13.34375,15.2,14.07512175,295,2.3,5
13.35416667,15.3,14.00738783,294,2.6,5
13.36458333,15.5,14.03666288,295,2.3,5
13.375,15.7,14.06377497,290,2.4,5
13.38541667,15.9,14.08868179,292,2.4,5
13.39583333,16.3,14.30828067,289,2.4,5
13.40625,16.7,14.34611992,296,2.6,5
13.41666667,16.9,14.36147632,297,3,5
13.42708333,17.4,14.66813446,298,3.2,5
13.4375,17.8,14.68557424,291,3.1,5
13.44791667,17.7,14.39796813,292,3.4,5
13.45833333,17.4,14.29506205,283,3.4,5
13.46875,17.2,14.0998006,288,3.5,5
13.47916667,17.2,14.0998006,281,3.8,5
13.48958333,17.5,14.20299979,284,3.8,5
13.5,17.5,14.01123623,280,3.9,5
13.51041667,17.4,13.9138959,281,4.1,5
