$T,,
,,
JDAY,EDH,2.134
6.46666667,0.995,
6.47083333,0.962,
6.475,0.935,
6.47916667,0.909,
6.48333333,0.88,
6.4875,0.848,
6.49166667,0.807,
6.49583333,0.768,
6.5,0.733,
6.50416667,0.695,
6.50833333,0.668,
6.5125,0.643,
6.51666667,0.615,
6.52083333,0.594,
6.525,0.569,
6.52916667,0.536,
6.53333333,0.513,
6.5375,0.468,
6.54166667,0.443,
6.54583333,0.416,
6.55,0.383,
6.55416667,0.357,
6.55833333,0.336,
6.5625,0.31,
6.56666667,0.287,
6.57083333,0.256,
6.575,0.246,
6.57916667,0.233,
6.58333333,0.216,
6.5875,0.199,
6.59166667,0.182,
6.59583333,0.167,
6.6,0.163,
6.60416667,0.161,
6.60833333,0.158,
6.6125,0.146,
6.61666667,0.149,
6.62083333,0.149,
6.625,0.143,
6.62916667,0.16,
6.63333333,0.171,
6.6375,0.19,
6.64166667,0.211,
6.64583333,0.23,
6.65,0.241,
6.65416667,0.248,
6.65833333,0.256,
6.6625,0.278,
6.66666667,0.299,
6.67083333,0.34,
6.675,0.367,
6.67916667,0.393,
6.68333333,0.426,
6.6875,0.46,
6.69166667,0.497,
6.69583333,0.525,
6.7,0.548,
6.70416667,0.575,
6.70833333,0.61,
6.7125,0.641,
6.71666667,0.675,
6.72083333,0.718,
6.725,0.764,
6.72916667,0.812,
6.73333333,0.86,
6.7375,0.896,
6.74166667,0.928,
6.74583333,0.957,
6.75,0.991,
6.75416667,1.033,
6.75833333,1.081,
6.7625,1.128,
6.76666667,1.177,
6.77083333,1.216,
6.775,1.267,
6.77916667,1.301,
6.78333333,1.333,
6.7875,1.368,
6.79166667,1.405,
6.79583333,1.45,
6.8,1.499,
6.80416667,1.538,
6.80833333,1.567,
6.8125,1.595,
6.81666667,1.624,
6.82083333,1.66,
6.825,1.69,
6.82916667,1.71,
6.83333333,1.72,
6.8375,1.756,
6.84166667,1.787,
6.84583333,1.804,
6.85,1.809,
6.85416667,1.813,
6.85833333,1.824,
6.8625,1.839,
6.86666667,1.842,
6.87083333,1.831,
6.875,1.833,
6.87916667,1.843,
6.88333333,1.848,
6.8875,1.852,
6.89166667,1.845,
6.89583333,1.829,
6.9,1.809,
6.90416667,1.784,
6.90833333,1.761,
6.9125,1.74,
6.91666667,1.726,
6.92083333,1.71,
6.925,1.694,
6.92916667,1.667,
6.93333333,1.64,
6.9375,1.602,
6.94166667,1.566,
6.94583333,1.528,
6.95,1.488,
6.95416667,1.452,
6.95833333,1.412,
6.9625,1.373,
6.96666667,1.335,
6.97083333,1.295,
6.975,1.25,
6.97916667,1.207,
6.98333333,1.149,
6.9875,1.098,
6.99166667,1.053,
6.99583333,1.011,
7,0.969,
7.00416667,0.925,
7.00833333,0.875,
7.0125,0.82,
7.01666667,0.765,
7.02083333,0.711,
7.025,0.657,
7.02916667,0.61,
7.03333333,0.572,
7.0375,0.534,
7.04166667,0.49,
7.04583333,0.438,
7.05,0.386,
7.05416667,0.335,
7.05833333,0.292,
7.0625,0.257,
7.06666667,0.213,
7.07083333,0.168,
7.075,0.13,
7.07916667,0.092,
7.08333333,0.058,
7.0875,0.02,
7.09166667,-0.015,
7.09583333,-0.049,
7.1,-0.084,
7.10416667,-0.115,
7.10833333,-0.144,
7.1125,-0.184,
7.11666667,-0.21,
7.12083333,-0.225,
7.125,-0.247,
7.12916667,-0.268,
7.13333333,-0.289,
7.1375,-0.302,
7.14166667,-0.306,
7.14583333,-0.328,
7.15,-0.352,
7.15416667,-0.355,
7.15833333,-0.363,
7.1625,-0.359,
7.16666667,-0.339,
7.17083333,-0.339,
7.175,-0.334,
7.17916667,-0.335,
7.18333333,-0.328,
7.1875,-0.313,
7.19166667,-0.3,
7.19583333,-0.276,
7.2,-0.248,
7.20416667,-0.223,
7.20833333,-0.201,
7.2125,-0.177,
7.21666667,-0.158,
7.22083333,-0.137,
7.225,-0.107,
7.22916667,-0.072,
7.23333333,-0.032,
7.2375,0,
7.24166667,0.027,
7.24583333,0.059,
7.25,0.093,
7.25416667,0.123,
7.25833333,0.169,
7.2625,0.199,
7.26666667,0.225,
7.27083333,0.259,
7.275,0.299,
7.27916667,0.342,
7.28333333,0.379,
7.2875,0.406,
7.29166667,0.441,
7.29583333,0.472,
7.3,0.517,
7.30416667,0.558,
7.30833333,0.589,
7.3125,0.62,
7.31666667,0.653,
7.32083333,0.702,
7.325,0.743,
7.32916667,0.771,
7.33333333,0.802,
7.3375,0.824,
7.34166667,0.849,
7.34583333,0.892,
7.35,0.927,
7.35416667,0.963,
7.35833333,0.995,
7.3625,1.024,
7.36666667,1.042,
7.37083333,1.051,
7.375,1.073,
7.37916667,1.091,
7.38333333,1.106,
7.3875,1.137,
7.39166667,1.157,
7.39583333,1.177,
7.4,1.199,
7.40416667,1.2,
7.40833333,1.193,
7.4125,1.179,
7.41666667,1.176,
7.42083333,1.181,
7.425,1.19,
7.42916667,1.188,
7.43333333,1.183,
7.4375,1.172,
7.44166667,1.16,
7.44583333,1.147,
7.45,1.133,
7.45416667,1.124,
7.45833333,1.107,
7.4625,1.093,
7.46666667,1.06,
7.47083333,1.034,
7.475,1.021,
7.47916667,0.995,
7.48333333,0.976,
7.4875,0.959,
7.49166667,0.941,
7.49583333,0.93,
7.5,0.905,
7.50416667,0.877,
7.50833333,0.853,
7.5125,0.825,
7.51666667,0.81,
7.52083333,0.799,
7.525,0.767,
7.52916667,0.743,
7.53333333,0.711,
7.5375,0.671,
7.54166667,0.659,
7.54583333,0.639,
7.55,0.623,
7.55416667,0.618,
7.55833333,0.606,
7.5625,0.59,
7.56666667,0.557,
7.57083333,0.514,
7.575,0.485,
7.57916667,0.461,
7.58333333,0.452,
7.5875,0.452,
7.59166667,0.45,
7.59583333,0.447,
7.6,0.426,
7.60416667,0.404,
7.60833333,0.373,
7.6125,0.353,
7.61666667,0.36,
7.62083333,0.366,
7.625,0.368,
7.62916667,0.37,
7.63333333,0.362,
7.6375,0.352,
7.64166667,0.348,
7.64583333,0.337,
7.65,0.337,
7.65416667,0.351,
7.65833333,0.384,
7.6625,0.402,
7.66666667,0.413,
7.67083333,0.428,
7.675,0.434,
7.67916667,0.454,
7.68333333,0.474,
7.6875,0.484,
7.69166667,0.507,
7.69583333,0.532,
7.7,0.562,
7.70416667,0.592,
7.70833333,0.612,
7.7125,0.636,
7.71666667,0.673,
7.72083333,0.713,
7.725,0.746,
7.72916667,0.763,
7.73333333,0.775,
7.7375,0.807,
7.74166667,0.855,
7.74583333,0.913,
7.75,0.956,
7.75416667,0.967,
7.75833333,0.992,
7.7625,1.024,
7.76666667,1.062,
7.77083333,1.102,
7.775,1.14,
7.77916667,1.178,
7.78333333,1.219,
7.7875,1.266,
7.79166667,1.293,
7.79583333,1.322,
7.8,1.361,
7.80416667,1.391,
7.80833333,1.435,
7.8125,1.469,
7.81666667,1.504,
7.82083333,1.533,
7.825,1.563,
7.82916667,1.586,
7.83333333,1.614,
7.8375,1.655,
7.84166667,1.688,
7.84583333,1.714,
7.85,1.727,
7.85416667,1.735,
7.85833333,1.752,
7.8625,1.774,
7.86666667,1.794,
7.87083333,1.808,
7.875,1.82,
7.87916667,1.82,
7.88333333,1.828,
7.8875,1.835,
7.89166667,1.842,
7.89583333,1.844,
7.9,1.842,
7.90416667,1.835,
7.90833333,1.834,
7.9125,1.828,
7.91666667,1.801,
7.92083333,1.776,
7.925,1.756,
7.92916667,1.755,
7.93333333,1.747,
7.9375,1.732,
7.94166667,1.71,
7.94583333,1.682,
7.95,1.655,
7.95416667,1.616,
7.95833333,1.591,
7.9625,1.568,
7.96666667,1.538,
7.97083333,1.505,
7.975,1.458,
7.97916667,1.42,
7.98333333,1.391,
7.9875,1.362,
7.99166667,1.322,
7.99583333,1.279,
8,1.238,
8.00416667,1.202,
8.00833333,1.166,
8.0125,1.121,
8.01666667,1.074,
8.02083333,1.029,
8.025,0.99,
8.02916667,0.947,
8.03333333,0.898,
8.0375,0.847,
8.04166667,0.802,
8.04583333,0.766,
8.05,0.726,
8.05416667,0.678,
8.05833333,0.636,
8.0625,0.589,
8.06666667,0.539,
8.07083333,0.492,
8.075,0.442,
8.07916667,0.394,
8.08333333,0.353,
8.0875,0.321,
8.09166667,0.282,
8.09583333,0.239,
8.1,0.201,
8.10416667,0.16,
8.10833333,0.121,
8.1125,0.086,
8.11666667,0.051,
8.12083333,0.016,
8.125,-0.022,
8.12916667,-0.052,
8.13333333,-0.078,
8.1375,-0.1,
8.14166667,-0.124,
8.14583333,-0.151,
8.15,-0.175,
8.15416667,-0.188,
8.15833333,-0.201,
8.1625,-0.215,
8.16666667,-0.233,
8.17083333,-0.253,
8.175,-0.264,
8.17916667,-0.263,
8.18333333,-0.259,
8.1875,-0.259,
8.19166667,-0.259,
8.19583333,-0.259,
8.2,-0.253,
8.20416667,-0.244,
8.20833333,-0.243,
8.2125,-0.239,
8.21666667,-0.219,
8.22083333,-0.2,
8.225,-0.171,
8.22916667,-0.147,
8.23333333,-0.134,
8.2375,-0.127,
8.24166667,-0.111,
8.24583333,-0.088,
8.25,-0.055,
8.25416667,-0.02,
8.25833333,0.007,
8.2625,0.028,
8.26666667,0.053,
8.27083333,0.084,
8.275,0.118,
8.27916667,0.138,
8.28333333,0.163,
8.2875,0.195,
8.29166667,0.225,
8.29583333,0.259,
8.3,0.289,
8.30416667,0.323,
8.30833333,0.356,
8.3125,0.395,
8.31666667,0.434,
8.32083333,0.45,
8.325,0.466,
8.32916667,0.497,
8.33333333,0.533,
8.3375,0.572,
8.34166667,0.608,
8.34583333,0.645,
8.35,0.681,
8.35416667,0.712,
8.35833333,0.734,
8.3625,0.748,
8.36666667,0.762,
8.37083333,0.798,
8.375,0.849,
8.37916667,0.876,
8.38333333,0.891,
8.3875,0.907,
8.39166667,0.926,
8.39583333,0.953,
8.4,0.978,
8.40416667,1,
8.40833333,1.012,
8.4125,1.023,
8.41666667,1.04,
8.42083333,1.055,
8.425,1.074,
8.42916667,1.091,
8.43333333,1.099,
8.4375,1.096,
8.44166667,1.091,
8.44583333,1.097,
8.45,1.098,
8.45416667,1.103,
8.45833333,1.103,
8.4625,1.111,
8.46666667,1.127,
8.47083333,1.13,
8.475,1.116,
8.47916667,1.084,
8.48333333,1.062,
8.4875,1.063,
8.49166667,1.064,
8.49583333,1.067,
8.5,1.059,
8.50416667,1.045,
8.50833333,1.03,
8.5125,1.01,
8.51666667,0.989,
8.52083333,0.967,
8.525,0.953,
8.52916667,0.941,
8.53333333,0.919,
8.5375,0.902,
8.54166667,0.895,
8.54583333,0.882,
8.55,0.858,
8.55416667,0.831,
8.55833333,0.809,
8.5625,0.786,
8.56666667,0.774,
8.57083333,0.763,
8.575,0.741,
8.57916667,0.73,
8.58333333,0.727,
8.5875,0.727,
8.59166667,0.709,
8.59583333,0.674,
8.6,0.643,
8.60416667,0.623,
8.60833333,0.62,
8.6125,0.625,
8.61666667,0.629,
8.62083333,0.63,
8.625,0.629,
8.62916667,0.616,
8.63333333,0.599,
8.6375,0.586,
8.64166667,0.576,
8.64583333,0.586,
8.65,0.591,
8.65416667,0.593,
8.65833333,0.596,
8.6625,0.608,
8.66666667,0.616,
8.67083333,0.609,
8.675,0.604,
8.67916667,0.595,
8.68333333,0.611,
8.6875,0.633,
8.69166667,0.647,
8.69583333,0.657,
8.7,0.666,
8.70416667,0.683,
8.70833333,0.704,
8.7125,0.717,
8.71666667,0.72,
8.72083333,0.734,
8.725,0.756,
8.72916667,0.783,
8.73333333,0.808,
8.7375,0.833,
8.74166667,0.851,
8.74583333,0.879,
8.75,0.912,
8.75416667,0.944,
8.75833333,0.969,
8.7625,0.991,
8.76666667,1.006,
8.77083333,1.032,
8.775,1.073,
8.77916667,1.1,
8.78333333,1.14,
8.7875,1.166,
8.79166667,1.186,
8.79583333,1.218,
8.8,1.253,
8.80416667,1.287,
8.80833333,1.312,
8.8125,1.341,
8.81666667,1.367,
8.82083333,1.398,
8.825,1.428,
8.82916667,1.451,
8.83333333,1.473,
8.8375,1.498,
8.84166667,1.532,
8.84583333,1.556,
8.85,1.577,
8.85416667,1.599,
8.85833333,1.611,
8.8625,1.632,
8.86666667,1.665,
8.87083333,1.69,
8.875,1.714,
8.87916667,1.727,
8.88333333,1.73,
8.8875,1.734,
8.89166667,1.746,
8.89583333,1.763,
8.9,1.783,
8.90416667,1.792,
8.90833333,1.795,
8.9125,1.795,
8.91666667,1.796,
8.92083333,1.797,
8.925,1.799,
8.92916667,1.799,
8.93333333,1.791,
8.9375,1.783,
8.94166667,1.769,
8.94583333,1.753,
8.95,1.737,
8.95416667,1.723,
8.95833333,1.706,
8.9625,1.701,
8.96666667,1.688,
8.97083333,1.66,
8.975,1.629,
8.97916667,1.597,
8.98333333,1.565,
8.9875,1.544,
8.99166667,1.525,
8.99583333,1.496,
9,1.466,
9.00416667,1.429,
9.00833333,1.387,
9.0125,1.345,
9.01666667,1.316,
9.02083333,1.288,
9.025,1.26,
9.02916667,1.227,
9.03333333,1.186,
9.0375,1.147,
9.04166667,1.114,
9.04583333,1.078,
9.05,1.035,
9.05416667,0.994,
9.05833333,0.954,
9.0625,0.921,
9.06666667,0.89,
9.07083333,0.851,
9.075,0.809,
9.07916667,0.775,
9.08333333,0.738,
9.0875,0.701,
9.09166667,0.656,
9.09583333,0.611,
9.1,0.568,
9.10416667,0.53,
9.10833333,0.507,
9.1125,0.476,
9.11666667,0.43,
9.12083333,0.394,
9.125,0.352,
9.12916667,0.316,
9.13333333,0.28,
9.1375,0.243,
9.14166667,0.209,
9.14583333,0.186,
9.15,0.163,
9.15416667,0.143,
9.15833333,0.119,
9.1625,0.085,
9.16666667,0.051,
9.17083333,0.03,
9.175,0.016,
9.17916667,-0.004,
9.18333333,-0.017,
9.1875,-0.031,
9.19166667,-0.047,
9.19583333,-0.072,
9.2,-0.076,
9.20416667,-0.076,
9.20833333,-0.069,
9.2125,-0.073,
9.21666667,-0.081,
9.22083333,-0.088,
9.225,-0.096,
9.22916667,-0.097,
9.23333333,-0.086,
9.2375,-0.071,
9.24166667,-0.064,
9.24583333,-0.044,
9.25,-0.043,
9.25416667,-0.06,
9.25833333,-0.04,
9.2625,-0.023,
9.26666667,0.004,
9.27083333,0.009,
9.275,0.031,
9.27916667,0.051,
9.28333333,0.074,
9.2875,0.083,
9.29166667,0.091,
9.29583333,0.103,
9.3,0.122,
9.30416667,0.158,
9.30833333,0.19,
9.3125,0.215,
9.31666667,0.245,
9.32083333,0.262,
9.325,0.268,
9.32916667,0.3,
9.33333333,0.329,
9.3375,0.367,
9.34166667,0.391,
9.34583333,0.411,
9.35,0.438,
9.35416667,0.463,
9.35833333,0.498,
9.3625,0.54,
9.36666667,0.556,
9.37083333,0.584,
9.375,0.606,
9.37916667,0.627,
9.38333333,0.655,
9.3875,0.671,
9.39166667,0.693,
9.39583333,0.719,
9.4,0.747,
9.40416667,0.781,
9.40833333,0.804,
9.4125,0.808,
9.41666667,0.818,
9.42083333,0.837,
9.425,0.859,
9.42916667,0.875,
9.43333333,0.894,
9.4375,0.906,
9.44166667,0.918,
9.44583333,0.94,
9.45,0.948,
9.45416667,0.945,
9.45833333,0.943,
9.4625,0.957,
9.46666667,0.97,
9.47083333,0.986,
9.475,1.002,
9.47916667,0.997,
9.48333333,0.993,
9.4875,0.998,
9.49166667,0.989,
9.49583333,0.996,
9.5,1.006,
9.50416667,1.004,
9.50833333,0.992,
9.5125,0.996,
9.51666667,0.997,
9.52083333,0.996,
9.525,1.004,
9.52916667,0.995,
9.53333333,0.973,
9.5375,0.973,
9.54166667,0.971,
9.54583333,0.952,
9.55,0.935,
9.55416667,0.927,
9.55833333,0.925,
9.5625,0.938,
9.56666667,0.941,
9.57083333,0.928,
9.575,0.905,
9.57916667,0.896,
9.58333333,0.872,
9.5875,0.861,
9.59166667,0.85,
9.59583333,0.848,
9.6,0.833,
9.60416667,0.828,
9.60833333,0.812,
9.6125,0.815,
9.61666667,0.82,
9.62083333,0.826,
9.625,0.801,
9.62916667,0.78,
9.63333333,0.754,
9.6375,0.743,
9.64166667,0.744,
9.64583333,0.76,
9.65,0.763,
9.65416667,0.759,
9.65833333,0.755,
9.6625,0.739,
9.66666667,0.726,
9.67083333,0.728,
9.675,0.721,
9.67916667,0.726,
9.68333333,0.751,
9.6875,0.758,
9.69166667,0.748,
9.69583333,0.739,
9.7,0.736,
9.70416667,0.733,
9.70833333,0.763,
9.7125,0.768,
9.71666667,0.771,
9.72083333,0.782,
9.725,0.801,
9.72916667,0.818,
9.73333333,0.837,
9.7375,0.843,
9.74166667,0.857,
9.74583333,0.865,
9.75,0.883,
9.75416667,0.897,
9.75833333,0.922,
9.7625,0.948,
9.76666667,0.978,
9.77083333,0.993,
9.775,1.011,
9.77916667,1.027,
9.78333333,1.055,
9.7875,1.083,
9.79166667,1.104,
9.79583333,1.115,
9.8,1.145,
9.80416667,1.178,
9.80833333,1.195,
9.8125,1.219,
9.81666667,1.234,
9.82083333,1.255,
9.825,1.294,
9.82916667,1.315,
9.83333333,1.331,
9.8375,1.348,
9.84166667,1.372,
9.84583333,1.394,
9.85,1.41,
9.85416667,1.429,
9.85833333,1.455,
9.8625,1.485,
9.86666667,1.51,
9.87083333,1.512,
9.875,1.514,
9.87916667,1.542,
9.88333333,1.577,
9.8875,1.587,
9.89166667,1.595,
9.89583333,1.591,
9.9,1.605,
9.90416667,1.623,
9.90833333,1.642,
9.9125,1.646,
9.91666667,1.652,
9.92083333,1.67,
9.925,1.68,
9.92916667,1.683,
9.93333333,1.673,
9.9375,1.678,
9.94166667,1.678,
9.94583333,1.678,
9.95,1.675,
9.95416667,1.657,
9.95833333,1.659,
9.9625,1.659,
9.96666667,1.648,
9.97083333,1.648,
9.975,1.632,
9.97916667,1.621,
9.98333333,1.603,
9.9875,1.585,
9.99166667,1.568,
9.99583333,1.55,
10,1.527,
10.00416667,1.509,
10.00833333,1.494,
10.0125,1.468,
10.01666667,1.442,
10.02083333,1.417,
10.025,1.403,
10.02916667,1.387,
10.03333333,1.36,
10.0375,1.326,
10.04166667,1.287,
10.04583333,1.265,
10.05,1.24,
10.05416667,1.21,
10.05833333,1.175,
10.0625,1.137,
10.06666667,1.111,
10.07083333,1.079,
10.075,1.052,
10.07916667,1.02,
10.08333333,0.985,
10.0875,0.954,
10.09166667,0.922,
10.09583333,0.884,
10.1,0.848,
10.10416667,0.814,
10.10833333,0.779,
10.1125,0.739,
10.11666667,0.71,
10.12083333,0.684,
10.125,0.647,
10.12916667,0.612,
10.13333333,0.576,
10.1375,0.542,
10.14166667,0.519,
10.14583333,0.49,
10.15,0.45,
10.15416667,0.414,
10.15833333,0.385,
10.1625,0.36,
10.16666667,0.33,
10.17083333,0.309,
10.175,0.287,
10.17916667,0.261,
10.18333333,0.243,
10.1875,0.215,
10.19166667,0.193,
10.19583333,0.163,
10.2,0.137,
10.20416667,0.126,
10.20833333,0.109,
10.2125,0.093,
10.21666667,0.075,
10.22083333,0.053,
10.225,0.046,
10.22916667,0.034,
10.23333333,0.027,
10.2375,0.027,
10.24166667,0.016,
10.24583333,0.008,
10.25,0.005,
10.25416667,-0.002,
10.25833333,-0.008,
10.2625,-0.01,
10.26666667,-0.007,
10.27083333,-0.017,
10.275,-0.015,
10.27916667,0.011,
10.28333333,0.022,
10.2875,0.028,
10.29166667,0.037,
10.29583333,0.044,
10.3,0.051,
10.30416667,0.055,
10.30833333,0.053,
10.3125,0.066,
10.31666667,0.083,
10.32083333,0.104,
10.325,0.134,
10.32916667,0.144,
10.33333333,0.151,
10.3375,0.159,
10.34166667,0.178,
10.34583333,0.205,
10.35,0.222,
10.35416667,0.244,
10.35833333,0.273,
10.3625,0.284,
10.36666667,0.3,
10.37083333,0.321,
10.375,0.328,
10.37916667,0.341,
10.38333333,0.365,
10.3875,0.39,
10.39166667,0.414,
10.39583333,0.439,
10.4,0.468,
10.40416667,0.492,
10.40833333,0.508,
10.4125,0.521,
10.41666667,0.526,
10.42083333,0.543,
10.425,0.563,
10.42916667,0.594,
10.43333333,0.625,
10.4375,0.642,
10.44166667,0.667,
10.44583333,0.684,
10.45,0.694,
10.45416667,0.699,
10.45833333,0.705,
10.4625,0.726,
10.46666667,0.738,
10.47083333,0.77,
10.475,0.806,
10.47916667,0.813,
10.48333333,0.816,
10.4875,0.811,
10.49166667,0.812,
10.49583333,0.822,
10.5,0.839,
10.50416667,0.857,
10.50833333,0.852,
10.5125,0.864,
10.51666667,0.877,
10.52083333,0.879,
10.525,0.882,
10.52916667,0.87,
10.53333333,0.867,
10.5375,0.874,
10.54166667,0.895,
10.54583333,0.894,
10.55,0.889,
10.55416667,0.894,
10.55833333,0.889,
10.5625,0.884,
10.56666667,0.881,
10.57083333,0.874,
10.575,0.872,
10.57916667,0.876,
10.58333333,0.883,
10.5875,0.88,
10.59166667,0.885,
10.59583333,0.898,
10.6,0.886,
10.60416667,0.857,
10.60833333,0.857,
10.6125,0.849,
10.61666667,0.853,
10.62083333,0.862,
10.625,0.858,
10.62916667,0.849,
10.63333333,0.856,
10.6375,0.864,
10.64166667,0.862,
10.64583333,0.844,
10.65,0.828,
10.65416667,0.839,
10.65833333,0.85,
10.6625,0.845,
10.66666667,0.837,
10.67083333,0.823,
10.675,0.832,
10.67916667,0.843,
10.68333333,0.85,
10.6875,0.844,
10.69166667,0.828,
10.69583333,0.82,
10.7,0.821,
10.70416667,0.832,
10.70833333,0.839,
10.7125,0.845,
10.71666667,0.854,
10.72083333,0.854,
10.725,0.851,
10.72916667,0.853,
10.73333333,0.858,
10.7375,0.863,
10.74166667,0.874,
10.74583333,0.884,
10.75,0.901,
10.75416667,0.921,
10.75833333,0.934,
10.7625,0.921,
10.76666667,0.918,
10.77083333,0.913,
10.775,0.952,
10.77916667,0.986,
10.78333333,1.011,
10.7875,1.017,
10.79166667,1.022,
10.79583333,1.028,
10.8,1.044,
10.80416667,1.056,
10.80833333,1.068,
10.8125,1.083,
10.81666667,1.11,
10.82083333,1.137,
10.825,1.158,
10.82916667,1.164,
10.83333333,1.174,
10.8375,1.187,
10.84166667,1.211,
10.84583333,1.234,
10.85,1.242,
10.85416667,1.253,
10.85833333,1.264,
10.8625,1.288,
10.86666667,1.304,
10.87083333,1.322,
10.875,1.342,
10.87916667,1.356,
10.88333333,1.372,
10.8875,1.383,
10.89166667,1.379,
10.89583333,1.395,
10.9,1.417,
10.90416667,1.442,
10.90833333,1.455,
10.9125,1.461,
10.91666667,1.458,
10.92083333,1.448,
10.925,1.457,
10.92916667,1.469,
10.93333333,1.492,
10.9375,1.526,
10.94166667,1.537,
10.94583333,1.528,
10.95,1.517,
10.95416667,1.501,
10.95833333,1.504,
10.9625,1.51,
10.96666667,1.506,
10.97083333,1.508,
10.975,1.517,
10.97916667,1.527,
10.98333333,1.515,
10.9875,1.499,
10.99166667,1.49,
10.99583333,1.497,
11,1.514,
11.00416667,1.496,
11.00833333,1.461,
11.0125,1.429,
11.01666667,1.415,
11.02083333,1.422,
11.025,1.422,
11.02916667,1.41,
11.03333333,1.397,
11.0375,1.38,
11.04166667,1.357,
11.04583333,1.331,
11.05,1.308,
11.05416667,1.291,
11.05833333,1.284,
11.0625,1.27,
11.06666667,1.248,
11.07083333,1.217,
11.075,1.182,
11.07916667,1.15,
11.08333333,1.126,
11.0875,1.108,
11.09166667,1.091,
11.09583333,1.076,
11.1,1.045,
11.10416667,1.016,
11.10833333,0.99,
11.1125,0.954,
11.11666667,0.92,
11.12083333,0.894,
11.125,0.869,
11.12916667,0.844,
11.13333333,0.814,
11.1375,0.788,
11.14166667,0.757,
11.14583333,0.73,
11.15,0.712,
11.15416667,0.683,
11.15833333,0.654,
11.1625,0.628,
11.16666667,0.601,
11.17083333,0.577,
11.175,0.548,
11.17916667,0.524,
11.18333333,0.499,
11.1875,0.475,
11.19166667,0.461,
11.19583333,0.434,
11.2,0.407,
11.20416667,0.38,
11.20833333,0.358,
11.2125,0.347,
11.21666667,0.333,
11.22083333,0.314,
11.225,0.277,
11.22916667,0.252,
11.23333333,0.248,
11.2375,0.238,
11.24166667,0.233,
11.24583333,0.219,
11.25,0.193,
11.25416667,0.165,
11.25833333,0.149,
11.2625,0.14,
11.26666667,0.131,
11.27083333,0.126,
11.275,0.131,
11.27916667,0.137,
11.28333333,0.128,
11.2875,0.107,
11.29166667,0.087,
11.29583333,0.069,
11.3,0.078,
11.30416667,0.094,
11.30833333,0.107,
11.3125,0.106,
11.31666667,0.103,
11.32083333,0.104,
11.325,0.107,
11.32916667,0.118,
11.33333333,0.119,
11.3375,0.121,
11.34166667,0.131,
11.34583333,0.145,
11.35,0.155,
11.35416667,0.156,
11.35833333,0.159,
11.3625,0.171,
11.36666667,0.191,
11.37083333,0.212,
11.375,0.227,
11.37916667,0.241,
11.38333333,0.24,
11.3875,0.242,
11.39166667,0.247,
11.39583333,0.261,
11.4,0.286,
11.40416667,0.312,
11.40833333,0.332,
11.4125,0.346,
11.41666667,0.355,
11.42083333,0.36,
11.425,0.363,
11.42916667,0.376,
11.43333333,0.398,
11.4375,0.428,
11.44166667,0.454,
11.44583333,0.477,
11.45,0.483,
11.45416667,0.488,
11.45833333,0.501,
11.4625,0.515,
11.46666667,0.537,
11.47083333,0.565,
11.475,0.585,
11.47916667,0.603,
11.48333333,0.62,
11.4875,0.63,
11.49166667,0.635,
11.49583333,0.651,
11.5,0.671,
11.50416667,0.691,
11.50833333,0.707,
11.5125,0.709,
11.51666667,0.719,
11.52083333,0.74,
11.525,0.763,
11.52916667,0.77,
11.53333333,0.771,
11.5375,0.77,
11.54166667,0.776,
11.54583333,0.791,
11.55,0.811,
11.55416667,0.828,
11.55833333,0.834,
11.5625,0.844,
11.56666667,0.859,
11.57083333,0.86,
11.575,0.857,
11.57916667,0.845,
11.58333333,0.842,
11.5875,0.859,
11.59166667,0.878,
11.59583333,0.9,
11.6,0.904,
11.60416667,0.898,
11.60833333,0.895,
11.6125,0.891,
11.61666667,0.897,
11.62083333,0.909,
11.625,0.915,
11.62916667,0.919,
11.63333333,0.931,
11.6375,0.937,
11.64166667,0.931,
11.64583333,0.912,
11.65,0.89,
11.65416667,0.904,
11.65833333,0.931,
11.6625,0.95,
11.66666667,0.941,
11.67083333,0.935,
11.675,0.935,
11.67916667,0.934,
11.68333333,0.934,
11.6875,0.925,
11.69166667,0.917,
11.69583333,0.921,
11.7,0.928,
11.70416667,0.94,
11.70833333,0.946,
11.7125,0.942,
11.71666667,0.941,
11.72083333,0.947,
11.725,0.949,
11.72916667,0.941,
11.73333333,0.941,
11.7375,0.948,
11.74166667,0.956,
11.74583333,0.961,
11.75,0.969,
11.75416667,0.971,
11.75833333,0.969,
11.7625,0.966,
11.76666667,0.958,
11.77083333,0.972,
11.775,1.002,
11.77916667,1.03,
11.78333333,1.033,
11.7875,1.02,
11.79166667,1.003,
11.79583333,0.996,
11.8,1.006,
11.80416667,1.029,
11.80833333,1.04,
11.8125,1.043,
11.81666667,1.062,
11.82083333,1.068,
11.825,1.07,
11.82916667,1.081,
11.83333333,1.08,
11.8375,1.095,
11.84166667,1.106,
11.84583333,1.104,
11.85,1.111,
11.85416667,1.118,
11.85833333,1.127,
11.8625,1.142,
11.86666667,1.151,
11.87083333,1.165,
11.875,1.182,
11.87916667,1.203,
11.88333333,1.207,
11.8875,1.194,
11.89166667,1.198,
11.89583333,1.207,
11.9,1.228,
11.90416667,1.253,
11.90833333,1.258,
11.9125,1.253,
11.91666667,1.261,
11.92083333,1.276,
11.925,1.286,
11.92916667,1.303,
11.93333333,1.306,
11.9375,1.315,
11.94166667,1.327,
11.94583333,1.329,
11.95,1.335,
11.95416667,1.334,
11.95833333,1.336,
11.9625,1.341,
11.96666667,1.353,
11.97083333,1.365,
11.975,1.373,
